mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_hidden_layer_sizes,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_auroc,split1_test_auroc,split2_test_auroc,split3_test_auroc,split4_test_auroc,mean_test_auroc,std_test_auroc,rank_test_auroc,split0_test_auprc,split1_test_auprc,split2_test_auprc,split3_test_auprc,split4_test_auprc,mean_test_auprc,std_test_auprc,rank_test_auprc
6.103939247131348,2.2637823689424015,0.038959836959838866,0.010842151451955058,"(128,)","{'hidden_layer_sizes': (128,)}",0.8978755690440061,0.8996965098634294,0.9009104704097117,0.9007587253414264,0.8975720789074355,0.8993626707132018,0.0014052609290185424,6,0.7894754569800506,0.7852829478110204,0.7810595150070445,0.7796812865335732,0.7913777048013274,0.7853753822266032,0.004558431068127046,5,0.7036883011495313,0.6909950039815923,0.7035095508156778,0.6969284438578383,0.7003215838015647,0.6990885767212409,0.004741199782746074,9
8.33579626083374,3.7881440619888336,0.04708256721496582,0.004699845480834146,"(256,)","{'hidden_layer_sizes': (256,)}",0.8981790591805766,0.8977238239757208,0.8995447647951441,0.9004552352048558,0.8996965098634294,0.8991198786039453,0.0010129480587725878,8,0.7872668886730749,0.7878685775403824,0.7753902585721695,0.7772131436254548,0.7956213364259018,0.7846720409673967,0.007464915079298864,8,0.7005194566411685,0.697512627443325,0.6955574793432017,0.6969802065680638,0.7041672552811837,0.6989474050553885,0.0030704473806546424,10
14.291763305664062,4.246226155895405,0.08979196548461914,0.011085121708702633,"(512,)","{'hidden_layer_sizes': (512,)}",0.8990895295902883,0.8957511380880121,0.9033383915022761,0.8986342943854325,0.8972685887708649,0.8988163884673748,0.0025435298136275496,10,0.7880828587877384,0.7802850446403937,0.7920117698343505,0.7764088992013656,0.7882795482859783,0.7850136241499653,0.005752586554988511,6,0.7013622078364319,0.6944527790802095,0.7112879690648883,0.6954791120864249,0.7068360929845913,0.7018836322105091,0.006472646429880481,4
23.292264890670776,6.2748276061731145,0.21014127731323243,0.0064183081211673975,"(1024,)","{'hidden_layer_sizes': (1024,)}",0.8995447647951441,0.8930197268588771,0.9009104704097117,0.8992412746585736,0.8993930197268589,0.898421851289833,0.002765925921715198,12,0.786208127788875,0.7794812600473074,0.7618220251693097,0.772585174496669,0.7991985348574183,0.7798590244719159,0.012591367822007997,11,0.700651400191485,0.6880315093912638,0.6987879208366248,0.6864375922565972,0.7139168061125571,0.6975650457577057,0.00993085707199177,11
7.214831352233887,2.0701871874087425,0.04654192924499512,0.009613385014444939,"(128, 64)","{'hidden_layer_sizes': (128, 64)}",0.8969650986342944,0.8987860394537177,0.9010622154779969,0.9007587253414264,0.8992412746585736,0.899362670713202,0.0014787165663222744,5,0.791395711248202,0.7826591521084172,0.8001788282770317,0.7762739388020115,0.795465406674666,0.7891946074220657,0.008654209875620827,2,0.6993235846473485,0.6922438013485634,0.7125619428161865,0.6949618108811328,0.7067976890455647,0.7011777657477591,0.007524291697451338,6
11.297401189804077,1.0046723286013255,0.07800378799438476,0.008618778941677993,"(256, 128)","{'hidden_layer_sizes': (256, 128)}",0.8974203338391502,0.8995447647951441,0.9022761760242792,0.9010622154779969,0.9022761760242792,0.9005159332321699,0.0018450602917840114,1,0.785737030926394,0.7880345765324328,0.7924205595959373,0.7763084261272297,0.79588887421705,0.7876778934798088,0.006679401839821553,3,0.6992775061725861,0.700472352724732,0.7119905129499113,0.6967137908584748,0.7067459875848114,0.7030400300581031,0.005560865408812285,1
20.29928469657898,3.0040351762256443,0.13970623016357422,0.009340311244008463,"(512, 256)","{'hidden_layer_sizes': (512, 256)}",0.8995447647951441,0.8955993930197269,0.9,0.8993930197268589,0.9007587253414264,0.8990591805766313,0.001793932225327046,9,0.7846748213096724,0.7820751667347217,0.7915567670569712,0.7744148420572472,0.7958029865484755,0.7857049167414176,0.007455429350850501,4,0.695678460149948,0.6964552620542752,0.7098418529892645,0.6941616004849375,0.7124255899615426,0.7017125531279935,0.00777072644931747,5
52.573112630844115,8.409005620469621,0.32122058868408204,0.008622058954565096,"(1024, 512)","{'hidden_layer_sizes': (1024, 512)}",0.8939301972685888,0.9,0.8981790591805766,0.8984825493171472,0.9024279210925645,0.8986039453717755,0.0027788827052527137,11,0.772577587285121,0.7884323303499499,0.7681920640526194,0.7787071345539087,0.8011626985721749,0.7818143629627549,0.011821129422296961,9,0.6954763352603649,0.6977791833649745,0.6929609194733704,0.6956262046707224,0.7146574118125365,0.6993000109163937,0.007828973200902603,8
10.224919557571411,1.2270479654584965,0.06350712776184082,0.017783127807091043,"(128, 64, 32)","{'hidden_layer_sizes': (128, 64, 32)}",0.8969650986342944,0.9007587253414264,0.9007587253414264,0.8995447647951441,0.9015174506828528,0.899908952959029,0.001601899025237834,4,0.7919741786498626,0.7784785985454625,0.784468242231615,0.7747886846626129,0.7942140646798446,0.7847847537538796,0.007488509934656604,7,0.7022207474410793,0.6966149436535597,0.7046299499509434,0.6922232891541862,0.7157085793696251,0.7022795019138787,0.00798852695718305,2
30.93396544456482,9.855916579023976,0.16534485816955566,0.009116799726527026,"(512, 256, 128)","{'hidden_layer_sizes': (512, 256, 128)}",0.8969650986342944,0.9,0.8998482549317147,0.9016691957511381,0.9012139605462822,0.8999393019726858,0.0016416544262577832,3,0.7603867776514774,0.782631792163744,0.7629159631252322,0.7782482232130048,0.8014763952440278,0.7771318302794972,0.014877106060556705,12,0.6834024120645209,0.6962337339726095,0.6847593254710043,0.6967370789309864,0.7192366244215358,0.6960738349721314,0.012849617574631265,12
40.47413578033447,4.347371643303264,0.31082515716552733,0.011072853540956298,"(1024, 256, 256)","{'hidden_layer_sizes': (1024, 256, 256)}",0.8974203338391502,0.8987860394537177,0.9010622154779969,0.9016691957511381,0.9012139605462822,0.900030349013657,0.0016438971246070942,2,0.778445950544256,0.778389391330898,0.7752716221734188,0.77582491382767,0.7974477124370627,0.7810759180626612,0.008287734338307422,10,0.6977104670786188,0.6982115698243834,0.7010394501757307,0.6985319825202221,0.7089774831505644,0.7008941905499039,0.0042017447685666325,7
