mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_metric,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_auroc,split1_test_auroc,split2_test_auroc,split3_test_auroc,split4_test_auroc,mean_test_auroc,std_test_auroc,rank_test_auroc,split0_test_auprc,split1_test_auprc,split2_test_auprc,split3_test_auprc,split4_test_auprc,mean_test_auprc,std_test_auprc,rank_test_auprc
0.00491943359375,0.0009726304750182351,15.640990924835204,0.3462136329164814,manhattan,{'metric': 'manhattan'},0.8940819423368741,0.8966616084977238,0.8966616084977238,0.8952959028831563,0.8971168437025797,0.8959635811836115,0.0011216824651032547,1,0.7655178018974467,0.7597491070081923,0.7810441106684471,0.7618227149158141,0.7872399400623489,0.7710747349104499,0.011004104111463736,2,0.6666012316950451,0.6653739001882522,0.6719618337812581,0.6651493027524242,0.6822685313575345,0.6702709599549028,0.0064881468265899555,1
0.004187393188476563,0.000278849763153783,6.410311222076416,0.15282678360999294,cosine,{'metric': 'cosine'},0.8915022761760243,0.8946889226100152,0.8915022761760243,0.892412746585736,0.8959028831562974,0.8932018209408195,0.0017836340218409781,3,0.7608145354419344,0.758413872733493,0.775775769389234,0.7596542668638422,0.7850528473254832,0.7679422583507973,0.010624702532074688,3,0.6602653209705397,0.6609612422148917,0.6632890861328876,0.6583320326052999,0.6764200439498993,0.6638535451747037,0.006480175551351209,3
0.004066038131713867,0.00036363266533908604,6.850180625915527,0.20017658957801215,l2,{'metric': 'l2'},0.892412746585736,0.8968133535660091,0.8937784522003035,0.8925644916540213,0.8977238239757208,0.894658573596358,0.0022019249951098,2,0.7624462457557598,0.7663134244902313,0.7817840937098798,0.763765156029856,0.7899444830377595,0.7728506806046973,0.011004896093651814,1,0.6645798441349562,0.6676809548018741,0.6720504613445999,0.6630687468661928,0.6821995893199281,0.6699159192935102,0.006867275350702269,2
