mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_auroc,split1_test_auroc,split2_test_auroc,split3_test_auroc,split4_test_auroc,mean_test_auroc,std_test_auroc,rank_test_auroc,split0_test_auprc,split1_test_auprc,split2_test_auprc,split3_test_auprc,split4_test_auprc,mean_test_auprc,std_test_auprc,rank_test_auprc
7.684462070465088,0.6748123759475799,0.07149381637573242,0.020973941357228087,relu,{'activation': 'relu'},0.8986342943854325,0.8977238239757208,0.9018209408194233,0.9001517450682853,0.8992412746585736,0.899514415781487,0.0013986911832233947,1,0.7877747720157887,0.787142044555785,0.7956747836035301,0.7776419360356681,0.7946030852963297,0.7885673243014203,0.006464828826117986,1,0.7021551602248488,0.7018524233356733,0.7095885462940112,0.6961028247756728,0.7068879658726805,0.7033173841005774,0.004639466996977556,1
6.081070375442505,2.277109908368763,0.06834774017333985,0.010712914580916019,tanh,{'activation': 'tanh'},0.8990895295902883,0.8969650986342944,0.9013657056145675,0.9009104704097117,0.898937784522003,0.899453717754173,0.0015728872254749556,2,0.7858558972406462,0.7860681092484889,0.7940527297407656,0.765704493284628,0.79659434725946,0.7856551153547977,0.010848271017522105,2,0.6986090745023,0.6971857904614763,0.7090623003485803,0.6939073214910987,0.7100083466576553,0.7017545666922221,0.006540259161839082,2
0.002288818359375,0.00045102541915514915,0.0,0.0,sigmoid,{'activation': 'sigmoid'},,,,,,,,3,,,,,,,,3,,,,,,,,3
